screen_index,screen_vram_base,screen_x,screen_y,x,y,global_x_assuming_4x4,global_y_assuming_4x4,entry_hex,tile,tile_hex,tile_vram_offset_if_charbase_8000_4bpp,palette,hflip,vflip,priority
13,0x6800,1,3,7,21,39,117,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,8,21,40,117,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,9,21,41,117,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,10,21,42,117,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,11,21,43,117,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,12,21,44,117,0x3C12,18,0x012,0x8240,3,1,1,0
13,0x6800,1,3,13,21,45,117,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,14,21,46,117,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,15,21,47,117,0x3C13,19,0x013,0x8260,3,1,1,0
13,0x6800,1,3,16,21,48,117,0x3E12,530,0x212,0xC240,3,1,1,0
13,0x6800,1,3,17,21,49,117,0x3E13,531,0x213,0xC260,3,1,1,0
13,0x6800,1,3,18,21,50,117,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,19,21,51,117,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,20,21,52,117,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,21,21,53,117,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,22,21,54,117,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,23,21,55,117,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,24,21,56,117,0x3F12,786,0x312,0xE240,3,1,1,0
13,0x6800,1,3,25,21,57,117,0x3E13,531,0x213,0xC260,3,1,1,0
13,0x6800,1,3,26,21,58,117,0x3E12,530,0x212,0xC240,3,1,1,0
13,0x6800,1,3,27,21,59,117,0x3E13,531,0x213,0xC260,3,1,1,0
13,0x6800,1,3,28,21,60,117,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,29,21,61,117,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,30,21,62,117,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,31,21,63,117,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,0,22,32,118,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,1,22,33,118,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,2,22,34,118,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,3,22,35,118,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,4,22,36,118,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,5,22,37,118,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,6,22,38,118,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,7,22,39,118,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,8,22,40,118,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,9,22,41,118,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,10,22,42,118,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,11,22,43,118,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,12,22,44,118,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,13,22,45,118,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,14,22,46,118,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,15,22,47,118,0x3C13,19,0x013,0x8260,3,1,1,0
13,0x6800,1,3,16,22,48,118,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,17,22,49,118,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,18,22,50,118,0x3A12,530,0x212,0xC240,3,0,1,0
13,0x6800,1,3,19,22,51,118,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,20,22,52,118,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,21,22,53,118,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,22,22,54,118,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,23,22,55,118,0x3C13,19,0x013,0x8260,3,1,1,0
13,0x6800,1,3,24,22,56,118,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,25,22,57,118,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,26,22,58,118,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,27,22,59,118,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,28,22,60,118,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,29,22,61,118,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,30,22,62,118,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,31,22,63,118,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,0,23,32,119,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,1,23,33,119,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,2,23,34,119,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,3,23,35,119,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,4,23,36,119,0x3A12,530,0x212,0xC240,3,0,1,0
13,0x6800,1,3,5,23,37,119,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,6,23,38,119,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,7,23,39,119,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,8,23,40,119,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,9,23,41,119,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,10,23,42,119,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,11,23,43,119,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,12,23,44,119,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,13,23,45,119,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,14,23,46,119,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,15,23,47,119,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,16,23,48,119,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,17,23,49,119,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,18,23,50,119,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,19,23,51,119,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,20,23,52,119,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,21,23,53,119,0x3E13,531,0x213,0xC260,3,1,1,0
13,0x6800,1,3,22,23,54,119,0x3E12,530,0x212,0xC240,3,1,1,0
13,0x6800,1,3,23,23,55,119,0x3E13,531,0x213,0xC260,3,1,1,0
13,0x6800,1,3,24,23,56,119,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,25,23,57,119,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,26,23,58,119,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,27,23,59,119,0x3E13,531,0x213,0xC260,3,1,1,0
13,0x6800,1,3,28,23,60,119,0x3E12,530,0x212,0xC240,3,1,1,0
13,0x6800,1,3,29,23,61,119,0x3E13,531,0x213,0xC260,3,1,1,0
13,0x6800,1,3,30,23,62,119,0x3F12,786,0x312,0xE240,3,1,1,0
13,0x6800,1,3,31,23,63,119,0x3F13,787,0x313,0xE260,3,1,1,0
13,0x6800,1,3,0,24,32,120,0x3C02,2,0x002,0x8040,3,1,1,0
13,0x6800,1,3,1,24,33,120,0x3C03,3,0x003,0x8060,3,1,1,0
13,0x6800,1,3,2,24,34,120,0x3D02,258,0x102,0xA040,3,1,1,0
13,0x6800,1,3,3,24,35,120,0x3C03,3,0x003,0x8060,3,1,1,0
13,0x6800,1,3,4,24,36,120,0x3D02,258,0x102,0xA040,3,1,1,0
13,0x6800,1,3,5,24,37,120,0x3C03,3,0x003,0x8060,3,1,1,0
13,0x6800,1,3,6,24,38,120,0x3C02,2,0x002,0x8040,3,1,1,0
13,0x6800,1,3,7,24,39,120,0x3C03,3,0x003,0x8060,3,1,1,0
13,0x6800,1,3,8,24,40,120,0x3C02,2,0x002,0x8040,3,1,1,0
13,0x6800,1,3,9,24,41,120,0x3C03,3,0x003,0x8060,3,1,1,0
13,0x6800,1,3,10,24,42,120,0x3C02,2,0x002,0x8040,3,1,1,0
13,0x6800,1,3,11,24,43,120,0x3C03,3,0x003,0x8060,3,1,1,0
13,0x6800,1,3,12,24,44,120,0x3C02,2,0x002,0x8040,3,1,1,0
13,0x6800,1,3,13,24,45,120,0x3C03,3,0x003,0x8060,3,1,1,0
13,0x6800,1,3,14,24,46,120,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,15,24,47,120,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,16,24,48,120,0x3C02,2,0x002,0x8040,3,1,1,0
13,0x6800,1,3,17,24,49,120,0x3D03,259,0x103,0xA060,3,1,1,0
13,0x6800,1,3,18,24,50,120,0x3C02,2,0x002,0x8040,3,1,1,0
13,0x6800,1,3,19,24,51,120,0x3C03,3,0x003,0x8060,3,1,1,0
13,0x6800,1,3,20,24,52,120,0x3D02,258,0x102,0xA040,3,1,1,0
13,0x6800,1,3,21,24,53,120,0x3C03,3,0x003,0x8060,3,1,1,0
13,0x6800,1,3,22,24,54,120,0x3C02,2,0x002,0x8040,3,1,1,0
13,0x6800,1,3,23,24,55,120,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,24,24,56,120,0x3C02,2,0x002,0x8040,3,1,1,0
13,0x6800,1,3,25,24,57,120,0x3C03,3,0x003,0x8060,3,1,1,0
13,0x6800,1,3,26,24,58,120,0x3C02,2,0x002,0x8040,3,1,1,0
13,0x6800,1,3,27,24,59,120,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,28,24,60,120,0x3C02,2,0x002,0x8040,3,1,1,0
13,0x6800,1,3,29,24,61,120,0x3C03,3,0x003,0x8060,3,1,1,0
13,0x6800,1,3,30,24,62,120,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,31,24,63,120,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,0,25,32,121,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,1,25,33,121,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,2,25,34,121,0x3C02,2,0x002,0x8040,3,1,1,0
13,0x6800,1,3,3,25,35,121,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,4,25,36,121,0x3C02,2,0x002,0x8040,3,1,1,0
13,0x6800,1,3,5,25,37,121,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,6,25,38,121,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,7,25,39,121,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,8,25,40,121,0x3B02,770,0x302,0xE040,3,0,1,0
13,0x6800,1,3,9,25,41,121,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,10,25,42,121,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,11,25,43,121,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,12,25,44,121,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,13,25,45,121,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,14,25,46,121,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,15,25,47,121,0x3C03,3,0x003,0x8060,3,1,1,0
13,0x6800,1,3,16,25,48,121,0x3E02,514,0x202,0xC040,3,1,1,0
13,0x6800,1,3,17,25,49,121,0x3B03,771,0x303,0xE060,3,0,1,0
13,0x6800,1,3,18,25,50,121,0x3B02,770,0x302,0xE040,3,0,1,0
13,0x6800,1,3,19,25,51,121,0x3B03,771,0x303,0xE060,3,0,1,0
13,0x6800,1,3,20,25,52,121,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,21,25,53,121,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,22,25,54,121,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,23,25,55,121,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,24,25,56,121,0x3F02,770,0x302,0xE040,3,1,1,0
13,0x6800,1,3,25,25,57,121,0x3E03,515,0x203,0xC060,3,1,1,0
13,0x6800,1,3,26,25,58,121,0x3E02,514,0x202,0xC040,3,1,1,0
13,0x6800,1,3,27,25,59,121,0x3E03,515,0x203,0xC060,3,1,1,0
13,0x6800,1,3,28,25,60,121,0x3B02,770,0x302,0xE040,3,0,1,0
13,0x6800,1,3,29,25,61,121,0x3B03,771,0x303,0xE060,3,0,1,0
13,0x6800,1,3,30,25,62,121,0x3B02,770,0x302,0xE040,3,0,1,0
13,0x6800,1,3,31,25,63,121,0x3B03,771,0x303,0xE060,3,0,1,0
13,0x6800,1,3,0,26,32,122,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,1,26,33,122,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,2,26,34,122,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,3,26,35,122,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,4,26,36,122,0x3A02,514,0x202,0xC040,3,0,1,0
13,0x6800,1,3,5,26,37,122,0x3B03,771,0x303,0xE060,3,0,1,0
13,0x6800,1,3,6,26,38,122,0x3B02,770,0x302,0xE040,3,0,1,0
13,0x6800,1,3,7,26,39,122,0x3B03,771,0x303,0xE060,3,0,1,0
13,0x6800,1,3,8,26,40,122,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,9,26,41,122,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,10,26,42,122,0x3C02,2,0x002,0x8040,3,1,1,0
13,0x6800,1,3,11,26,43,122,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,12,26,44,122,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,13,26,45,122,0x3B03,771,0x303,0xE060,3,0,1,0
13,0x6800,1,3,14,26,46,122,0x3B02,770,0x302,0xE040,3,0,1,0
13,0x6800,1,3,15,26,47,122,0x3B03,771,0x303,0xE060,3,0,1,0
13,0x6800,1,3,16,26,48,122,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,17,26,49,122,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,18,26,50,122,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,19,26,51,122,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,20,26,52,122,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,21,26,53,122,0x3A03,515,0x203,0xC060,3,0,1,0
13,0x6800,1,3,22,26,54,122,0x3B02,770,0x302,0xE040,3,0,1,0
13,0x6800,1,3,23,26,55,122,0x3B03,771,0x303,0xE060,3,0,1,0
13,0x6800,1,3,24,26,56,122,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,25,26,57,122,0x3C03,3,0x003,0x8060,3,1,1,0
13,0x6800,1,3,26,26,58,122,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,27,26,59,122,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,28,26,60,122,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,29,26,61,122,0x3A03,515,0x203,0xC060,3,0,1,0
13,0x6800,1,3,30,26,62,122,0x3A02,514,0x202,0xC040,3,0,1,0
13,0x6800,1,3,31,26,63,122,0x3A03,515,0x203,0xC060,3,0,1,0
13,0x6800,1,3,0,27,32,123,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,1,27,33,123,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,2,27,34,123,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,3,27,35,123,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,4,27,36,123,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,5,27,37,123,0x3A03,515,0x203,0xC060,3,0,1,0
13,0x6800,1,3,6,27,38,123,0x3A02,514,0x202,0xC040,3,0,1,0
13,0x6800,1,3,7,27,39,123,0x3A03,515,0x203,0xC060,3,0,1,0
13,0x6800,1,3,8,27,40,123,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,9,27,41,123,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,10,27,42,123,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,11,27,43,123,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,12,27,44,123,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,13,27,45,123,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,14,27,46,123,0x3A02,514,0x202,0xC040,3,0,1,0
13,0x6800,1,3,15,27,47,123,0x3A03,515,0x203,0xC060,3,0,1,0
13,0x6800,1,3,16,27,48,123,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,17,27,49,123,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,18,27,50,123,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,19,27,51,123,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,20,27,52,123,0x3902,258,0x102,0xA040,3,0,1,0
13,0x6800,1,3,21,27,53,123,0x3903,259,0x103,0xA060,3,0,1,0
13,0x6800,1,3,22,27,54,123,0x3B02,770,0x302,0xE040,3,0,1,0
13,0x6800,1,3,23,27,55,123,0x3B03,771,0x303,0xE060,3,0,1,0
13,0x6800,1,3,24,27,56,123,0x3B02,770,0x302,0xE040,3,0,1,0
13,0x6800,1,3,25,27,57,123,0x3B03,771,0x303,0xE060,3,0,1,0
13,0x6800,1,3,26,27,58,123,0x3B02,770,0x302,0xE040,3,0,1,0
13,0x6800,1,3,27,27,59,123,0x3B03,771,0x303,0xE060,3,0,1,0
13,0x6800,1,3,28,27,60,123,0x3B02,770,0x302,0xE040,3,0,1,0
13,0x6800,1,3,29,27,61,123,0x3B03,771,0x303,0xE060,3,0,1,0
13,0x6800,1,3,30,27,62,123,0x3F02,770,0x302,0xE040,3,1,1,0
13,0x6800,1,3,31,27,63,123,0x3F03,771,0x303,0xE060,3,1,1,0
13,0x6800,1,3,0,28,32,124,0x3A12,530,0x212,0xC240,3,0,1,0
13,0x6800,1,3,1,28,33,124,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,2,28,34,124,0x3A12,530,0x212,0xC240,3,0,1,0
13,0x6800,1,3,3,28,35,124,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,4,28,36,124,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,5,28,37,124,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,6,28,38,124,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,7,28,39,124,0x3E13,531,0x213,0xC260,3,1,1,0
13,0x6800,1,3,8,28,40,124,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,9,28,41,124,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,10,28,42,124,0x3A12,530,0x212,0xC240,3,0,1,0
13,0x6800,1,3,11,28,43,124,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,12,28,44,124,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,13,28,45,124,0x3C13,19,0x013,0x8260,3,1,1,0
13,0x6800,1,3,14,28,46,124,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,15,28,47,124,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,16,28,48,124,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,17,28,49,124,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,18,28,50,124,0x3A12,530,0x212,0xC240,3,0,1,0
13,0x6800,1,3,19,28,51,124,0x3A13,531,0x213,0xC260,3,0,1,0
13,0x6800,1,3,20,28,52,124,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,21,28,53,124,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,22,28,54,124,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,23,28,55,124,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,24,28,56,124,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,25,28,57,124,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,26,28,58,124,0x3A12,530,0x212,0xC240,3,0,1,0
13,0x6800,1,3,27,28,59,124,0x3A13,531,0x213,0xC260,3,0,1,0
13,0x6800,1,3,28,28,60,124,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,29,28,61,124,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,30,28,62,124,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,31,28,63,124,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,0,29,32,125,0x3A12,530,0x212,0xC240,3,0,1,0
13,0x6800,1,3,1,29,33,125,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,2,29,34,125,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,3,29,35,125,0x3A13,531,0x213,0xC260,3,0,1,0
13,0x6800,1,3,4,29,36,125,0x3A12,530,0x212,0xC240,3,0,1,0
13,0x6800,1,3,5,29,37,125,0x3913,275,0x113,0xA260,3,0,1,0
13,0x6800,1,3,6,29,38,125,0x3912,274,0x112,0xA240,3,0,1,0
13,0x6800,1,3,7,29,39,125,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,8,29,40,125,0x3A12,530,0x212,0xC240,3,0,1,0
13,0x6800,1,3,9,29,41,125,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,10,29,42,125,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,11,29,43,125,0x3A13,531,0x213,0xC260,3,0,1,0
13,0x6800,1,3,12,29,44,125,0x3A12,530,0x212,0xC240,3,0,1,0
13,0x6800,1,3,13,29,45,125,0x3A13,531,0x213,0xC260,3,0,1,0
13,0x6800,1,3,14,29,46,125,0x3E12,530,0x212,0xC240,3,1,1,0
13,0x6800,1,3,15,29,47,125,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,16,29,48,125,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,17,29,49,125,0x3E13,531,0x213,0xC260,3,1,1,0
13,0x6800,1,3,18,29,50,125,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,19,29,51,125,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,20,29,52,125,0x3A12,530,0x212,0xC240,3,0,1,0
13,0x6800,1,3,21,29,53,125,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,22,29,54,125,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,23,29,55,125,0x3F13,787,0x313,0xE260,3,1,1,0
13,0x6800,1,3,24,29,56,125,0x3F12,786,0x312,0xE240,3,1,1,0
13,0x6800,1,3,25,29,57,125,0x3E13,531,0x213,0xC260,3,1,1,0
13,0x6800,1,3,26,29,58,125,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,27,29,59,125,0x3B13,787,0x313,0xE260,3,0,1,0
13,0x6800,1,3,28,29,60,125,0x3B12,786,0x312,0xE240,3,0,1,0
13,0x6800,1,3,29,29,61,125,0x3E13,531,0x213,0xC260,3,1,1,0
13,0x6800,1,3,30,29,62,125,0x3E12,530,0x212,0xC240,3,1,1,0
13,0x6800,1,3,31,29,63,125,0x3E13,531,0x213,0xC260,3,1,1,0
13,0x6800,1,3,0,30,32,126,0x4B12,786,0x312,0xE240,4,0,1,0
13,0x6800,1,3,1,30,33,126,0x4B13,787,0x313,0xE260,4,0,1,0
13,0x6800,1,3,2,30,34,126,0x4B12,786,0x312,0xE240,4,0,1,0
13,0x6800,1,3,3,30,35,126,0x4B13,787,0x313,0xE260,4,0,1,0
13,0x6800,1,3,4,30,36,126,0x4B12,786,0x312,0xE240,4,0,1,0
13,0x6800,1,3,5,30,37,126,0x4B13,787,0x313,0xE260,4,0,1,0
13,0x6800,1,3,6,30,38,126,0x4B12,786,0x312,0xE240,4,0,1,0
13,0x6800,1,3,7,30,39,126,0x4B13,787,0x313,0xE260,4,0,1,0
13,0x6800,1,3,8,30,40,126,0x4B12,786,0x312,0xE240,4,0,1,0
13,0x6800,1,3,9,30,41,126,0x4E13,531,0x213,0xC260,4,1,1,0
13,0x6800,1,3,10,30,42,126,0x4E12,530,0x212,0xC240,4,1,1,0
13,0x6800,1,3,11,30,43,126,0x4E13,531,0x213,0xC260,4,1,1,0
13,0x6800,1,3,12,30,44,126,0x4D12,274,0x112,0xA240,4,1,1,0
13,0x6800,1,3,13,30,45,126,0x4B13,787,0x313,0xE260,4,0,1,0
13,0x6800,1,3,14,30,46,126,0x4B12,786,0x312,0xE240,4,0,1,0
13,0x6800,1,3,15,30,47,126,0x4B13,787,0x313,0xE260,4,0,1,0
13,0x6800,1,3,16,30,48,126,0x4B12,786,0x312,0xE240,4,0,1,0
13,0x6800,1,3,17,30,49,126,0x4B13,787,0x313,0xE260,4,0,1,0
13,0x6800,1,3,18,30,50,126,0x4D12,274,0x112,0xA240,4,1,1,0
13,0x6800,1,3,19,30,51,126,0x4D13,275,0x113,0xA260,4,1,1,0
13,0x6800,1,3,20,30,52,126,0x4B12,786,0x312,0xE240,4,0,1,0
13,0x6800,1,3,21,30,53,126,0x4B13,787,0x313,0xE260,4,0,1,0
13,0x6800,1,3,22,30,54,126,0x4B12,786,0x312,0xE240,4,0,1,0
13,0x6800,1,3,23,30,55,126,0x4B13,787,0x313,0xE260,4,0,1,0
13,0x6800,1,3,24,30,56,126,0x4E12,530,0x212,0xC240,4,1,1,0
13,0x6800,1,3,25,30,57,126,0x4E13,531,0x213,0xC260,4,1,1,0
13,0x6800,1,3,26,30,58,126,0x4B12,786,0x312,0xE240,4,0,1,0
13,0x6800,1,3,27,30,59,126,0x4B13,787,0x313,0xE260,4,0,1,0
13,0x6800,1,3,28,30,60,126,0x4E12,530,0x212,0xC240,4,1,1,0
13,0x6800,1,3,29,30,61,126,0x4B13,787,0x313,0xE260,4,0,1,0
13,0x6800,1,3,30,30,62,126,0x4B12,786,0x312,0xE240,4,0,1,0
13,0x6800,1,3,31,30,63,126,0x4B13,787,0x313,0xE260,4,0,1,0
13,0x6800,1,3,0,31,32,127,0x4E12,530,0x212,0xC240,4,1,1,0
13,0x6800,1,3,1,31,33,127,0x4E13,531,0x213,0xC260,4,1,1,0
13,0x6800,1,3,2,31,34,127,0x4B12,786,0x312,0xE240,4,0,1,0
13,0x6800,1,3,3,31,35,127,0x4E13,531,0x213,0xC260,4,1,1,0
13,0x6800,1,3,4,31,36,127,0x4E12,530,0x212,0xC240,4,1,1,0
